,ticker,eps,roce,divYield,eps_rank,roce_rank,overall_rank
468,SNV,0.138850116,0.021023274,0.042010522,130,817,947
469,NYCB,0.156287975,0.018880216,0.084155064,110,837,947
470,AMGN,0.046369322,0.107921673,0.029695616,516,432,948
471,CLX,0.007580539,0.30387289,0.029660766,865,84,949
472,IGT,0.060733287,0.070999647,0.035172875,382,568,950
473,MNST,0.022282257,0.217349252,0.0,780,171,951
474,NI,0.07203466,0.057338026,0.039112464,321,631,952
475,PAYC,0.015653909,0.248236616,0.0,821,131,952
476,HPE,0.046682202,0.106188695,0.033398212,514,438,952
477,LNC,0.258460596,-0.00758096,0.059000578,30,924,954
478,HON,0.033472659,0.16045067,0.018327056,663,291,954
479,RMD,0.027989492,0.188859995,0.008054109,727,229,956
480,BBVA,0.178183649,0.013953756,0.060643501,85,871,956
481,ABT,0.035651958,0.141851431,0.017016058,631,326,957
482,CI,0.059546173,0.071363131,0.012359314,391,566,957
483,KNX,0.090700938,0.040993138,0.009207852,233,725,958
484,KO,0.034659857,0.149358562,0.027663956,646,312,958
485,NEP,0.208795331,0.005752946,0.118460152,59,899,958
486,AFL,0.096740296,0.039059505,0.021437019,219,741,960
487,IX,0.105802051,0.033924569,0.041181727,197,763,960
488,SNX,0.066858885,0.06077754,0.011799599,348,612,960
489,SKX,0.057137932,0.074416806,0.0,406,555,961
490,MDU,0.059551241,0.070161045,0.028668049,390,571,961
491,KB,0.231506322,-0.001443785,0.075736364,44,918,962
492,FNF,0.109806196,0.028954207,0.047266928,184,781,965
493,BR,0.032347335,0.160468862,0.016979016,676,290,966
494,NGG,0.067343966,0.05838429,0.03987537,344,623,967
495,CMA,0.127622065,0.020463532,0.041690614,142,826,968
496,BNS,0.125680388,0.021014329,0.064868115,149,819,968
497,IEX,0.033955119,0.151238854,0.010263483,658,310,968
498,AXP,0.067717944,0.057561335,0.01410415,342,627,969
499,NDAQ,0.037180471,0.1299759,0.012657885,606,364,970
500,LLY,0.018929883,0.220307496,0.010718082,805,167,972
501,ACM,0.043081642,0.110303283,0.006575849,549,424,973
502,ORI,0.09421456,0.036721861,0.079569027,225,750,975
503,NYT,0.031903465,0.157707198,0.010418319,680,296,976
504,RCI,0.052462201,0.0817681,0.031539776,449,528,977
505,WRB,0.06859673,0.054552734,0.011681881,334,650,984
506,SSL,0.060312332,0.062362351,0.0,384,600,984
507,VC,0.033729354,0.143462898,0.0,662,324,986
508,HST,0.055182947,0.071520856,0.013076528,422,565,987
509,SF,0.104219627,0.027246363,0.026918885,201,788,989
510,R,0.224136618,-0.030978436,0.031797928,51,938,989
511,MFC,0.155712379,0.01189482,0.060416316,112,881,993
512,SIVB,0.123165154,0.018441473,0.012007129,152,841,993
513,NFLX,0.034254837,0.138522023,0.0,655,338,993
514,GS,0.094617922,0.031319375,0.030937145,223,772,995
515,SR,0.068123758,0.052806561,0.048346888,338,657,995
516,CW,0.045919565,0.094532372,0.004489649,525,471,996
517,CMG,0.023266863,0.193219389,0.0,772,224,996
518,CRL,0.043915179,0.099977961,0.0,541,457,998
519,BRO,0.042491096,0.103861617,0.00755833,555,444,999
520,TD,0.110468621,0.021021395,0.042244154,182,818,1000
521,RF,0.111366861,0.02056436,0.037800244,177,824,1001
522,ABMD,0.00906817,0.242806215,0.0,862,139,1001
523,AFG,0.076866925,0.043459491,0.103830267,289,713,1002
524,CM,0.111346919,0.020522112,0.053203062,178,825,1003
525,VTRS,0.15407682,0.009677419,0.043111267,113,891,1004
526,APD,0.043666964,0.098572079,0.026773863,544,460,1004
527,VAL,0.034755985,0.13035358,0.0,645,361,1006
528,FFIV,0.036930317,0.117509734,0.0,610,397,1007
529,BUD,0.049387509,0.081300403,0.020205109,479,529,1008
530,KEY,0.119050551,0.017481171,0.053035561,162,847,1009
531,HSBC,0.129629214,0.013885624,0.056346468,137,872,1009
532,EXR,0.043624201,0.095635187,0.040817403,545,467,1012
533,DHR,0.037457904,0.114374482,0.004250321,604,408,1012
534,SKM,0.053615163,0.069301407,0.053122731,437,576,1013
535,CHT,0.041834453,0.10234824,0.040996273,562,451,1013
536,SJR,0.04542356,0.091719298,0.035197313,531,482,1013
537,UBS,0.125308543,0.015671089,0.027397385,150,863,1013
538,FITB,0.108258439,0.020041747,0.041028444,188,828,1016
539,ZION,0.122947271,0.01514465,0.036463965,154,865,1019
540,EPR,0.062321165,0.055655237,0.093947664,377,642,1019
541,HIG,0.073691866,0.042656702,0.021397032,307,716,1023
542,TFC,0.109538218,0.01877093,0.052301874,185,838,1023
543,FLO,0.037639151,0.110317405,0.030735218,602,423,1025
544,WNS,0.030589245,0.139346993,0.0,691,334,1025
545,WM,0.034558335,0.124754384,0.01663062,648,377,1025
546,BX,0.054393382,0.061348122,0.118631502,429,605,1034
547,MCO,0.026815921,0.157257391,0.010051091,735,299,1034
548,VLY,0.103610772,0.019340075,0.039915167,202,832,1034
549,CFG,0.110627628,0.016332201,0.047602433,180,856,1036
550,EPAM,0.022337221,0.175666561,0.0,779,260,1039
551,WMB,0.051117513,0.069310796,0.051666359,465,575,1040
552,ASB,0.106302553,0.017586651,0.039091496,196,845,1041
553,WMT,0.029803378,0.135285664,0.015600844,700,345,1045
554,TGT,0.035701228,0.113728388,0.023578221,630,415,1045
555,FUL,0.041893492,0.091393937,0.009109261,560,485,1045
556,BP,-0.01227594,0.236718808,0.039424131,898,149,1047
557,SCI,0.051845529,0.064998373,0.014676352,457,591,1048
558,SNPS,0.021996824,0.174911208,0.0,785,263,1048
559,BMI,0.02087368,0.177164196,0.007810365,793,255,1048
560,RY,0.08935283,0.021705291,0.03937544,236,813,1049
561,JBT,0.044721066,0.085791431,0.004482372,535,515,1050
562,AME,0.036050185,0.109732217,0.006285438,624,427,1051
563,SEM,0.052267163,0.061946882,0.021232775,451,603,1054
564,ADSK,0.017708613,0.181868334,0.0,813,241,1054
565,J,0.046138347,0.080445598,0.008306405,520,535,1055
566,ST,0.049558023,0.067151161,0.008146603,475,582,1057
567,CME,0.044611198,0.082654118,0.043657967,537,521,1058
568,OHI,0.067070352,0.043025641,0.099427669,347,715,1062
569,PPG,0.034371081,0.113961181,0.019095045,652,414,1066
570,MLM,0.04116733,0.089068497,0.007556209,570,496,1066
571,AEM,0.052898892,0.058894193,0.048010166,446,620,1066
572,AIN,0.030044714,0.126505742,0.008303224,696,372,1068
573,BAC,0.097860598,0.016890151,0.030487231,217,853,1070
574,ATR,0.033267194,0.115410972,0.01382764,666,404,1070
575,FNB,0.096144152,0.016950606,0.039192554,221,852,1073
576,CBOE,0.017619545,0.175688647,0.01570014,814,259,1073
577,MGA,0.036286356,0.101661604,0.031505384,620,453,1073
578,OUT,0.055371732,0.052901589,0.077048698,419,656,1075
579,TDG,0.028352054,0.132785804,0.03571835,722,354,1076
580,AKAM,0.039047356,0.090356217,0.0,588,488,1076
581,MS,0.076713435,0.027328507,0.037567256,290,787,1077
582,STT,0.097762284,0.016069534,0.034255566,218,859,1077
583,ALGN,0.021926444,0.159767632,0.0,786,293,1079
584,RJF,0.072749825,0.033752967,0.013354342,316,764,1080
585,OGS,0.055115407,0.05312862,0.033295132,426,655,1081
586,TU,0.048453545,0.064547143,0.035642608,488,594,1082
587,CMCSA,0.036387642,0.096269203,0.032125477,618,464,1082
588,NVS,0.03515106,0.103573319,0.037935853,638,445,1083
589,CVS,0.035259397,0.102504746,0.023776169,635,450,1085
590,PNC,0.089575415,0.017078112,0.039916738,234,851,1085
591,ENPH,0.011080286,0.183258308,0.0,848,238,1086
592,CNA,0.077852538,0.023642913,0.085515875,283,803,1086
593,PRI,0.068285791,0.036007723,0.015547806,337,752,1089
594,ORCL,0.028978667,0.123753302,0.012500735,712,379,1091
595,EDR,0.085976259,0.017702909,0.0,247,844,1091
596,JNPR,0.045753404,0.071621733,0.026266922,527,564,1091
597,GLW,0.049761177,0.059118566,0.035241198,473,619,1092
598,RSG,0.036434704,0.093197883,0.014521468,616,476,1092
599,USB,0.08851576,0.016322529,0.046727204,238,857,1095
600,ATO,0.055164468,0.04954076,0.026778344,423,674,1097
601,TRI,0.032965801,0.109036861,0.014622351,669,428,1097
602,GL,0.062659206,0.040845453,0.006823014,372,726,1098
603,PB,0.07786526,0.021090274,0.02867195,282,816,1098
604,IBN,0.055155167,0.049540448,0.005638325,424,675,1099
605,CUZ,0.073661919,0.025717791,0.050647229,308,795,1103
606,LEA,0.044725737,0.070894609,0.025317742,534,569,1103
607,CNP,0.056033516,0.046839949,0.02592279,416,688,1104
608,TDY,0.042135549,0.075756395,0.0,557,548,1105
609,JPM,0.094597479,0.011238945,0.034051678,224,883,1107
610,VFC,0.013348567,0.172116692,0.079116802,838,269,1107
611,FNV,0.02680602,0.124790925,0.007560476,737,376,1113
612,SLF,0.088143695,0.013230159,0.045375266,239,876,1115
613,FDS,0.024190477,0.132964096,0.007675165,764,353,1117
614,PYPL,0.029432564,0.114142075,0.0,707,410,1117
615,NWE,0.060996271,0.039286611,0.046684479,380,738,1118
616,TMO,0.032195231,0.104682199,0.002107745,678,442,1120
617,MTB,0.084129801,0.015398954,0.037214981,259,864,1123
618,PH,0.041601648,0.072617688,0.014061789,563,561,1124
619,TRV,0.063958404,0.03319833,0.019556599,358,766,1124
620,ESI,0.041988449,0.071348672,0.017584906,558,567,1125
621,EA,0.024037417,0.130921958,0.006294087,766,360,1126
622,EFX,0.02926481,0.11077659,0.0080329,709,419,1128
623,DAL,0.062867642,0.034855614,0.0,369,759,1128
624,TRMB,0.035777888,0.087981539,0.0,627,502,1129
625,PENN,0.046390288,0.059595923,0.0,515,616,1131
626,CB,0.057373682,0.040726435,0.014848261,403,728,1131
627,TR,0.025924269,0.119265166,0.008408138,742,389,1131
628,CX,0.093703336,0.003588345,0.0,226,906,1132
629,NWL,0.036230845,0.086606441,0.070806473,621,511,1132
630,EVRG,0.052231043,0.048745773,0.037110618,452,680,1132
631,COTY,0.048705173,0.05478196,0.001312989,484,649,1133
632,BXP,0.055299487,0.043381813,0.06492677,420,714,1134
633,LNT,0.049522859,0.052134831,0.030897644,476,659,1135
634,ING,0.082893713,0.014335602,0.069785044,266,869,1135
635,WBS,0.081275206,0.014709097,0.032986772,270,866,1136
636,BLK,0.048416387,0.054885072,0.027957705,489,648,1137
637,BK,0.069691573,0.022293827,0.037269959,329,809,1138
638,GMED,0.025485562,0.118915115,0.0,747,393,1140
639,STN,0.034345457,0.090409861,0.010873744,654,487,1141
640,BABA,0.039533616,0.07337246,0.012378867,585,558,1143
641,POR,0.053254587,0.044293205,0.036112552,442,704,1146
642,ENLC,0.085072763,0.008308041,0.037617555,252,895,1147
643,MTN,0.036037226,0.082301264,0.0233865,625,524,1149
644,ETN,0.03934418,0.072482987,0.020758769,587,562,1149
645,FLS,0.047081284,0.055594065,0.026086848,506,644,1150
646,IRM,0.03842049,0.073815277,0.049968206,594,557,1151
647,PTC,0.025539927,0.114855161,0.0,745,407,1152
648,KMI,0.062690927,0.028742003,0.061608352,371,782,1153
649,HWM,0.028604071,0.10475322,0.002683538,717,441,1158
650,AJG,0.029157254,0.102815544,0.011239491,710,449,1159
651,WEC,0.047656722,0.051640988,0.031039598,498,662,1160
652,NMR,0.060967007,0.028670441,0.03762521,381,783,1164
653,FRC,0.075468825,0.014708239,0.015773664,297,867,1164
654,FHN,0.068662979,0.01898047,0.027160023,333,836,1169
655,WFC,0.078597222,0.009569527,0.031559331,277,892,1169
656,PNW,0.05618429,0.034917312,0.044017932,413,757,1170
657,CFR,0.068053051,0.019506766,0.025434556,340,831,1171
658,IPGP,0.022871293,0.118813076,0.0,777,394,1171
659,TECH,0.022233157,0.119092512,0.00391917,781,391,1172
660,ATI,0.034382675,0.082517161,0.008930565,651,523,1174
661,SAM,0.016572557,0.132603538,0.0,818,356,1174
662,SRC,0.053143924,0.040304288,0.06678728,444,731,1175
663,ES,0.048320126,0.04734175,0.029839112,491,684,1175
664,INTU,0.01658,0.130929554,0.006182726,817,359,1176
665,INCY,0.019104543,0.125301094,0.0,802,374,1176
666,FISV,0.038972686,0.06514431,0.053314018,590,589,1179
667,ED,0.049283674,0.045453758,0.032331277,481,698,1179
668,BOH,0.073516818,0.013316083,0.039210663,309,875,1184
669,CP,0.037450214,0.068253607,0.007528377,605,579,1184
670,NTRS,0.072477556,0.014592674,0.04322071,318,868,1186
671,VMW,0.025375708,0.107290672,0.043451555,751,435,1186
672,WTW,0.036834282,0.069334903,0.013470614,613,574,1187
673,VEEV,0.018979777,0.120893179,0.0,804,385,1189
674,AVB,0.050118663,0.041523984,0.039240099,469,720,1189
675,IDA,0.047402516,0.046775177,0.028239769,501,689,1190
676,AOS,0.027237564,0.097201952,0.020477286,731,462,1193
677,DTE,0.047254711,0.046600906,0.029888714,504,690,1194
678,MKC,0.029852999,0.089099819,0.01736464,699,495,1194
679,BKH,0.056640437,0.025918376,0.03435317,409,793,1202
680,APTV,0.034444602,0.074137121,0.002497135,649,556,1205
681,RHP,0.028644642,0.089843225,0.001300182,715,490,1205
682,EXC,0.050909354,0.039120583,0.031296349,466,740,1206
683,KHC,0.047344785,0.044597165,0.039270325,503,703,1206
684,AEP,0.047473844,0.044139566,0.033852275,500,706,1206
685,HAE,0.027461434,0.092710734,0.0,729,478,1207
686,IQV,0.02838384,0.091047118,0.0,721,486,1207
687,CPT,0.054291991,0.029984123,0.032961793,433,775,1208
688,PCG,0.056146007,0.025569729,0.0,414,797,1211
689,UNF,0.037146654,0.061509632,0.007468919,607,604,1211
690,AXTA,0.033931329,0.07469905,0.0,659,554,1213
691,ATHM,0.073842062,0.001611784,0.016010864,305,909,1214
692,FTV,0.032980038,0.075010446,0.004345225,668,551,1219
693,L,0.071447362,0.009324143,0.00430661,326,893,1219
694,WEX,0.027724389,0.089747366,0.0,728,492,1220
695,HHC,0.047803957,0.040791981,0.0,495,727,1222
696,DUK,0.049317611,0.038817226,0.04008711,480,743,1223
697,AEE,0.046742541,0.043864729,0.026548371,513,710,1223
698,SYK,0.025501233,0.092900821,0.011366326,746,477,1223
699,SO,0.046049182,0.045062811,0.03786845,524,700,1224
700,WAB,0.034808177,0.067180544,0.006103804,644,581,1225
701,KBR,0.02588838,0.091588785,0.008992806,743,483,1226
702,FMS,0.074981721,-0.008821764,0.044070534,300,926,1226
703,TFX,0.031018572,0.07873937,0.005448723,686,541,1227
704,PVH,0.034959637,0.065138654,0.001761938,639,590,1229
705,ANSS,0.024902225,0.094463206,0.0,757,472,1229
706,LYV,0.026099458,0.089747553,0.0,740,491,1231
707,AA,0.007168833,0.129467697,0.008748407,867,365,1232
708,INTC,0.073811111,-0.012871129,0.055233994,306,929,1235
709,ETR,0.047700273,0.039267511,0.03739005,497,739,1236
710,STZ,-0.000893855,0.13104545,0.013644637,880,358,1238
711,XEL,0.045267074,0.04405734,0.02638841,532,707,1239
712,NVDA,0.009165708,0.122013923,0.000835154,860,383,1243
713,TRNO,0.046118652,0.041321065,0.025016668,522,723,1245
714,KMX,0.04421578,0.044030824,0.0,538,708,1246
715,RTX,0.034900871,0.060985386,0.021006335,640,607,1247
716,BAH,0.022186906,0.096022046,0.01924284,782,466,1248
717,HE,0.052898765,0.024059335,0.033764026,447,801,1248
718,H,0.04610819,0.040221607,0.0,523,732,1255
719,FR,0.04185371,0.045909291,0.024379429,561,694,1255
720,VOYA,0.065102288,0.004853875,0.015190534,353,903,1256
721,TDC,0.009499924,0.116256158,0.0,857,402,1259
722,CBU,0.055284414,0.018657856,0.027450118,421,839,1260
723,EBAY,-0.055055561,0.141745582,0.021132001,934,327,1261
724,PNM,0.040471765,0.047061034,0.028520245,578,686,1264
725,ISRG,0.013966451,0.109002394,0.0,834,430,1264
726,LIN,0.025441111,0.084980769,0.014380025,749,518,1267
727,OSK,0.030013518,0.070239982,0.016793072,697,570,1267
728,LHX,0.025338398,0.085483638,0.02061429,752,516,1268
729,WPC,0.038402945,0.049611723,0.053537374,595,673,1268
730,MDT,0.031071895,0.06697437,0.029897811,684,585,1269
731,OFC,0.059517945,0.012077906,0.042531,392,878,1270
732,XYL,0.017815388,0.097767997,0.01088997,812,461,1273
733,PWR,0.024022499,0.08670169,0.002008017,767,507,1274
734,AMRC,0.032045834,0.06441061,0.0,679,596,1275
735,EXPE,0.025647626,0.080126124,0.004881792,744,536,1280
736,UAL,0.06037189,0.006903686,0.0,383,897,1280
737,PEAK,0.037048502,0.048778462,0.047975259,608,679,1287
738,DXCM,0.007737724,0.110122734,0.0,864,425,1289
739,SJI,0.034820965,0.054953652,0.052705591,642,647,1289
740,PKI,0.032703896,0.059130452,0.001995733,672,618,1290
741,ARES,0.036539835,0.049264722,0.06962761,615,677,1292
742,MDLZ,0.029582867,0.06492743,0.021612805,703,592,1295
743,DD,0.03101246,0.060928845,0.01905761,687,609,1296
744,CNC,0.025481534,0.075114655,0.0,748,549,1297
745,GHC,0.023018733,0.082229825,0.010539086,774,525,1299
746,SBAC,0.015248091,0.093586375,0.010137196,826,473,1299
747,WCN,0.024492737,0.079515631,0.007122561,762,538,1300
748,CCI,0.028585335,0.067007461,0.044405398,718,584,1302
749,CHD,0.021138735,0.083470636,0.013023381,791,520,1311
750,WTM,-0.047733659,0.122509876,0.000750529,932,381,1313
751,AU,0.036396047,0.045612089,0.024876759,617,697,1314
752,RGA,0.054387727,0.011149859,0.021565733,430,884,1314
753,RZA,0.054387727,0.011149859,0.021565733,430,884,1314
754,IR,0.028554665,0.062427913,0.001529967,719,599,1318
755,AWR,0.022921565,0.077318341,0.01647747,776,544,1320
756,CAG,0.028241145,0.06242938,0.037387152,723,598,1321
757,HXL,0.025428131,0.069870389,0.006784862,750,572,1322
758,VMC,0.024714862,0.071652357,0.009128526,760,563,1323
759,SCHW,0.045767596,0.025002058,0.013444192,526,798,1324
760,APO,0.053469873,0.011076198,0.025792259,439,886,1325
761,SPGI,0.030600376,0.055857309,0.009647409,690,637,1327
762,PSO,0.035198626,0.046364414,0.022690024,636,693,1329
763,ELS,0.015186827,0.086668654,0.02591042,827,508,1335
764,ENB,0.028015543,0.060863616,0.068159026,725,611,1336
765,EL,0.014313275,0.087860262,0.013160815,832,505,1337
766,PBH,-0.026341729,0.108194327,0.0,911,431,1342
767,PEG,0.033789475,0.048004187,0.035362603,660,683,1343
768,SAP,0.01515802,0.085398845,0.025337063,828,517,1345
769,REG,0.032322267,0.050053206,0.040494052,677,668,1345
770,ASH,0.035293796,0.043462898,0.013649535,634,712,1346
771,CTVA,0.02707192,0.05860576,0.009865791,732,622,1354
772,AXS,0.048527078,0.014023562,0.039066296,486,870,1356
773,RE,0.046209111,0.018595487,0.01973756,518,840,1358
774,KRC,0.038790897,0.032439987,0.054806491,592,769,1361
775,FAF,0.046961099,0.016817127,0.038747371,510,854,1364
776,FRT,0.03260085,0.046536099,0.044443651,675,691,1366
777,PPL,0.035151822,0.040354793,0.036593232,637,730,1367
778,AWK,0.029559733,0.05096893,0.016834628,704,664,1368
779,BURL,0.015634245,0.076533985,0.0,822,546,1368
780,SWX,-0.399947836,0.117238993,0.039579424,971,398,1369
781,PLD,0.03799129,0.031492168,0.029031183,600,771,1371
782,CUBE,0.022001575,0.065383337,0.042758307,784,588,1372
783,SJM,-0.005515944,0.089659892,0.025990792,887,494,1381
784,EGP,0.029518925,0.049489537,0.030748312,705,676,1381
785,WHR,-0.188678911,0.110515501,0.049319555,959,422,1381
786,NNN,0.023364909,0.060650559,0.047620566,771,613,1384
787,HAS,0.025205212,0.057372435,0.047722694,754,630,1384
788,ESS,0.029618721,0.04831078,0.041051505,702,682,1384
789,ROP,0.021539247,0.063287986,0.005732289,788,597,1385
790,COO,0.028624155,0.049705741,0.000222583,716,671,1387
791,TRP,0.013931142,0.074701614,0.061423671,835,553,1388
792,EBR,0.039745458,0.023305989,0.0,584,806,1390
793,BDX,0.028012367,0.050572879,0.017037314,726,665,1391
794,MHK,0.003869691,0.084306752,0.0,875,519,1394
795,RYN,0.030547613,0.04488238,0.047261806,692,702,1394
796,ICE,0.025214564,0.055726526,0.014874151,753,641,1394
797,GLOB,0.021200348,0.060886047,0.0,790,610,1400
798,CAE,0.022927914,0.057876871,0.0,775,625,1400
799,CAH,0.010574178,0.074863557,0.021269898,850,552,1402
800,ALE,0.03884243,0.021894476,0.043161543,591,812,1403
801,EDU,0.028890584,0.045888426,0.0,713,695,1408
802,BRX,0.023790536,0.055779683,0.042595481,770,640,1410
803,TM,0.009509413,0.072885925,0.002824057,856,560,1416
804,FE,0.016953583,0.06223013,0.037206016,815,601,1416
805,CALX,0.009471033,0.073129065,0.0,858,559,1417
806,ARMK,0.024225116,0.053266845,0.014090337,763,654,1417
807,RPM,0.047051424,9.05e-05,0.021025806,507,910,1417
808,SRE,0.032670095,0.038674918,0.06118897,673,745,1418
809,CCZ,0.019182132,0.059397179,0.018465479,801,617,1418
810,CMS,0.045731782,0.010004409,0.029832202,528,890,1418
811,STOR,0.028880643,0.044142421,0.042834828,714,705,1419
812,TAP,-0.016689504,0.081928075,0.029468384,902,526,1428
813,T,-0.052104944,0.088012,0.074731255,933,501,1434
814,ECL,0.026297335,0.0457172,0.014520503,739,696,1435
815,AIZ,0.040678243,0.015862685,0.022089198,574,862,1436
816,CIEN,0.020957577,0.055300395,0.0,792,646,1438
817,PHI,0.038247415,0.017798812,0.092052791,597,843,1440
818,AES,-0.022963657,0.080540914,0.022328717,909,533,1442
819,BFAM,0.021904042,0.052309071,0.0,787,658,1445
820,MET,0.043679779,0.004659406,0.030673905,543,904,1447
821,NCR,0.018749139,0.055612419,0.00499977,806,643,1449
822,DV,0.012022734,0.060967775,0.0,845,608,1453
823,FLR,0.014893886,0.057878704,0.007957008,830,624,1454
824,SNN,0.018594273,0.054538844,0.027266042,807,651,1458
825,PDI,0.035733333,0.020032248,0.153051757,629,829,1458
826,LUV,0.026995474,0.04069465,0.0,733,729,1462
827,CWT,0.029147549,0.035898858,0.016450085,711,753,1464
828,EIX,0.033994493,0.021907407,0.047402515,657,810,1467
829,AZN,0.015663945,0.053526143,0.020789981,820,653,1473
830,LUMN,-0.294339177,0.086786993,0.148310438,967,506,1473
831,F,-0.046098329,0.077984882,0.043035104,931,542,1473
832,TEVA,-0.232436384,0.085963672,0.0,962,514,1476
833,TYL,0.012262023,0.056415135,0.0,844,634,1478
834,NE,0.01786417,0.050083564,0.0,811,667,1478
835,BSX,0.010545521,0.057522587,0.000830951,851,628,1479
836,SWH,0.015300259,0.051996392,0.042369949,824,660,1484
837,SWK,0.015300259,0.051996392,0.042369949,824,660,1484
838,ZBH,0.008658883,0.056880018,0.007528813,863,633,1496
839,ADC,0.027321854,0.033007564,0.040819052,730,767,1497
840,RBC,0.02489578,0.039025131,0.003420837,758,742,1500
841,PANW,0.00580172,0.057262405,0.0,870,632,1502
842,ADT,0.025097197,0.036813042,0.018423954,756,749,1505
843,SMG,-0.184394921,0.075939872,0.070048996,958,547,1505
844,KWR,-0.00598003,0.058633407,0.01010933,889,621,1510
845,BAK,-0.041738787,0.066894241,0.068717822,925,586,1511
846,HIW,0.019914271,0.042059341,0.072305466,796,718,1514
847,LXP,0.040571938,-0.035721531,0.050797736,575,940,1515
848,AER,-0.09817252,0.068646643,0.0,948,578,1526
849,FMX,0.009094439,0.050240494,0.006430797,861,666,1527
850,AGO,0.033749285,0.012052485,0.017418986,661,879,1540
851,AMT,0.018059385,0.039948983,0.026901918,809,734,1543
852,DIS,0.018298793,0.039637255,0.0,808,737,1545
853,NOW,0.00416441,0.04867014,0.0,874,681,1555
854,EQIX,0.011742911,0.042164557,0.019197241,846,717,1563
855,NOV,0.019025175,0.034294622,0.009573959,803,762,1565
856,O,0.022404936,0.027129551,0.046732726,778,789,1567
857,BKR,-0.01983112,0.05128538,0.025492253,905,663,1568
858,STAG,0.018044469,0.034868305,0.046198003,810,758,1568
859,CZR,-0.058860532,0.05635309,0.0,936,635,1571
860,NEE,0.019540891,0.030860557,0.02017901,799,773,1572
861,GPN,0.001990468,0.044998931,0.009462393,876,701,1577
862,HASI,0.016366606,0.034545565,0.052133212,819,761,1580
863,AGI,0.009345838,0.041405378,0.008842019,859,722,1581
864,SUI,0.014079099,0.036241487,0.025260929,833,751,1584
865,TMUS,0.014802796,0.03506506,0.0,831,756,1587
866,BEP,0.0197776,0.025670663,0.131134089,798,796,1594
867,AMH,0.016637559,0.029238998,0.025607577,816,780,1596
868,KEX,0.031653354,-3.24e-05,0.0,682,915,1597
869,ALK,0.010664408,0.034599243,0.0,849,760,1609
870,FTI,-0.006661307,0.041669829,0.0,892,719,1611
871,CRM,0.001248303,0.04009156,0.0,878,733,1611
872,AUY,-0.26170857,0.053687563,0.021493337,965,652,1617
873,ARE,0.022152234,0.019091734,0.03217743,783,834,1617
874,AMZN,-0.003180367,0.039859152,0.0,885,735,1620
875,NEM,-0.013501686,0.041090111,0.046588823,899,724,1623
876,NU,-0.019155678,0.041503281,0.0,903,721,1624
877,PUK,0.02654775,0.010114442,0.012608851,738,889,1627
878,QRVO,0.010167019,0.029850688,0.0,854,776,1630
879,XRAY,-0.138453287,0.047273289,0.015156991,952,685,1637
880,DOC,0.011528937,0.026258912,0.063868457,847,791,1638
881,THG,0.024113276,0.013365497,0.022637377,765,873,1638
882,REXR,0.013813222,0.024020376,0.0239272,836,802,1638
883,D,0.020012402,0.017578448,0.044474242,795,846,1641
884,IBM,0.012887616,0.024775951,0.046769699,843,800,1643
885,KIM,-0.000947312,0.031730569,0.041784528,881,770,1651
886,ELP,0.010539782,0.023215447,0.020546465,852,807,1659
887,STE,0.005611961,0.026926218,0.009621449,871,790,1661
888,AMD,0.013055609,0.020649883,0.0,842,822,1664
889,RS,0.025155703,0.0,0.0,755,913,1668
890,UDR,0.006977186,0.023628961,0.039171019,868,804,1672
891,MTZ,0.00521754,0.022849629,0.0,872,808,1680
892,DLB,0.023885853,0.0,0.009678592,769,913,1682
893,NWSA,0.013117675,0.01711819,0.015318627,840,849,1689
894,NWS,0.013117675,0.01711819,0.015318627,840,849,1689
895,KGC,0.005842767,0.02077782,0.029404773,869,821,1690
896,KSS,-0.005028051,0.02190561,0.063247592,886,811,1697
897,DEI,-0.019465835,0.025772719,0.071413433,904,794,1698
898,DLR,0.01316136,0.015901295,0.050525988,839,861,1700
899,WELL,0.004661108,0.020053327,0.037348776,873,827,1700
900,AL,-0.022623223,0.024896966,0.029135467,908,799,1707
901,PGR,0.009518153,0.016667572,0.003440519,855,855,1710
902,VTR,-0.002273985,0.019734699,0.040018428,882,830,1712
903,BIO,-0.289639864,0.037316753,5.444138924,966,748,1714
904,DNB,0.000304138,0.017910697,0.008154706,879,842,1721
905,CCJ,0.007182235,0.016149997,0.00416999,866,858,1724
906,FIS,-0.40769715,0.035129851,0.027768695,972,755,1727
907,ORA,0.013580145,0.005642424,0.005598425,837,902,1739
908,AAL,0.015352277,-0.003470615,0.429017574,823,920,1743
909,MAC,-0.026878276,0.019071967,0.076955322,912,835,1747
910,MKL,-0.00565648,0.016039782,0.002012127,888,860,1748
911,PRGO,-0.028548965,0.017448024,0.031057086,913,848,1761
912,GRMN,0.010469173,0.0,,853,913,1766
913,GE,-0.011103461,0.013326352,0.008913457,896,874,1770
914,MGM,0.015067298,-0.044057246,0.000295033,829,945,1774
915,KRG,-0.002635575,0.009254169,0.038951173,883,894,1777
916,HP,0.001776085,0.005704264,0.027433143,877,901,1778
917,HL,-0.01205228,0.010295026,0.004173184,897,887,1784
918,DNP,-0.006206065,0.002128325,0.077335261,890,908,1798
919,MBLY,-0.00293913,-0.000531314,0.012079107,884,916,1800
920,HR,-0.021797281,0.005910976,0.289407754,907,898,1805
921,KKR,-0.029418469,0.005739273,0.014754561,915,900,1815
922,CDAY,-0.007481307,-0.010136832,0.0,893,927,1820
923,WDAY,-0.007932828,-0.025084465,0.0,894,936,1830
