,ticker,eps,roce,divYield,eps_rank,roce_rank,overall_rank
923,TAL,-0.028933945,-0.023025061,0.0,908,928,1836
924,KMPR,-0.095261937,0.003387287,0.025207093,940,897,1837
925,CINF,-0.029890159,-0.021558984,0.026015509,911,927,1838
926,ENV,-0.025098302,-0.036986143,0.0,904,935,1839
927,ALL,-0.037090697,-0.015065952,0.028035564,915,925,1840
928,GWRE,-0.016047553,-0.090346646,0.0,895,951,1846
929,AEG,-0.085288416,-0.004058917,0.013895771,937,912,1849
930,CVT,-0.038440373,-0.040667179,0.0,917,938,1855
931,LVS,-0.041959969,-0.037271875,0.0,921,936,1857
932,PHG,-0.130723182,-0.005098005,0.033286743,944,913,1857
933,SNOW,-0.015994626,-0.147023158,0.0,894,963,1857
934,RIG,-0.213789969,5.3e-05,0.0,957,901,1858
935,WYNN,-0.075702347,-0.021294629,0.000154208,934,926,1860
936,VNO,-0.095872602,-0.011371494,0.1174385,941,920,1861
937,STX,-0.041305246,-0.068896052,0.045443579,918,948,1866
938,COUP,-0.037241024,-0.092940938,0.0,916,952,1868
939,WK,-0.020453367,-0.215091596,0.0,900,968,1868
940,BAX,-0.094243112,-0.023320024,0.022305371,939,929,1868
941,CS,-1.000265352,0.003799,0.038334834,974,895,1869
942,BA,-0.044589556,-0.075178541,0.0,922,949,1871
943,TV,-0.244532022,-0.005607294,0.020952843,959,914,1873
944,RNR,-0.146270411,-0.028932792,0.012620473,951,931,1882
945,DXC,-0.09889235,-0.061831488,0.0,943,942,1885
946,TTWO,-0.058958685,-0.094434037,0.0,932,953,1885
947,RCL,-0.166779323,-0.033644267,0.0,952,933,1885
948,NEWR,-0.035128464,-0.43017642,0.0,912,974,1886
949,GME,-0.045135846,-0.174096827,0.0,923,966,1889
950,SMG,-0.130869683,-0.066060606,0.051335621,945,944,1889
951,SE,-0.057471989,-0.112501569,0.0,930,961,1891
952,GOL,-0.068362527,-0.103655214,0.0,933,959,1892
953,MU,-0.076303803,-0.096572476,0.006593025,935,957,1892
954,TTM,-0.077412565,-0.101220175,1.04e-05,936,958,1894
955,HCP,-0.045820091,-0.238307932,0.0,925,970,1895
956,SPR,-0.175895303,-0.062604748,0.001356519,953,943,1896
957,ZNH,-0.197684061,-0.046786133,0.0,956,940,1896
958,ETSY,-0.045720325,-0.328753009,0.0,924,973,1897
959,WDC,-0.141438963,-0.067649381,0.0,950,947,1897
960,WRK,-0.179644807,-0.067105304,0.030645291,954,946,1900
961,WBA,-0.140976635,-0.095460031,0.075935142,949,954,1903
962,S,-0.090332519,-0.225452696,0.0,938,969,1907
963,CEA,-0.30845019,-0.066624281,0.0,964,945,1909
964,NIO,-0.131147633,-0.310257459,0.0,946,972,1918
965,ILMN,-0.138728761,-0.44086929,0.0,948,975,1923
966,UGI,-0.31126063,-0.11106879,0.06382708,965,960,1925
967,LPL,-1.417657726,-0.080366042,0.103179491,975,950,1925
968,CCL,-0.577674136,-0.095819748,0.0,972,955,1927
969,CUK,-0.577674136,-0.095819748,0.0,972,955,1927
970,NEA,-0.392244409,-0.168459055,0.073260271,967,964,1931
971,RNG,-0.260767099,-0.25739584,0.0,960,971,1931
972,NCLH,-0.441786383,-0.114920762,0.0,970,962,1932
973,TEO,-0.491679368,-0.179262728,0.002938504,971,967,1938
974,KEP,-1.733864796,-0.171610531,0.003961064,976,965,1941
975,W,-0.38177573,-0.871352785,0.0,966,976,1942
