,ticker,eps,roce,divYield,eps_rank,roce_rank,overall_rank
924,GWRE,-0.027876731,-0.103373676,0.0,896,943,1839
925,STX,-0.041305246,-0.068896052,0.045443579,906,935,1841
926,VNO,-0.095872602,-0.011371494,0.1174385,929,912,1841
927,COUP,-0.037241024,-0.092940938,0.0,904,939,1843
928,WK,-0.020453367,-0.215091596,0.0,889,954,1843
929,BAX,-0.094243112,-0.023320024,0.022305371,927,918,1845
930,CS,-1.000265352,0.003799,0.038334834,961,885,1846
931,BA,-0.044589556,-0.075178541,0.0,910,936,1846
932,TV,-0.244532022,-0.005607294,0.020952843,946,907,1853
933,RNR,-0.146270411,-0.028932792,0.012620473,938,920,1858
934,TTWO,-0.058958685,-0.094434037,0.0,920,940,1860
935,NEWR,-0.035128464,-0.43017642,0.0,901,960,1861
936,RCL,-0.166779323,-0.033644267,0.0,939,922,1861
937,DXC,-0.09889235,-0.061831488,0.0,931,931,1862
938,GME,-0.04510329,-0.174096827,0.0,911,952,1863
939,GOL,-0.068362527,-0.103655214,0.0,921,944,1865
940,SE,-0.057471989,-0.112501569,0.0,918,947,1865
941,TTM,-0.077412565,-0.101220175,1.04e-05,924,942,1866
942,HCP,-0.045820091,-0.238307932,0.0,913,956,1869
943,MANU,-0.077097112,-0.107211485,0.022394939,923,946,1869
944,ETSY,-0.045720325,-0.328753009,0.0,912,959,1871
945,WDC,-0.141438963,-0.067649381,0.0,937,934,1871
946,SPR,-0.175895303,-0.062604748,0.001356519,940,932,1872
947,ZNH,-0.197684061,-0.046786133,0.0,943,929,1872
948,PDI,-0.140392909,-0.078679424,0.063101598,936,937,1873
949,S,-0.090332519,-0.225452696,0.0,926,955,1881
950,CEA,-0.30845019,-0.066624281,0.0,951,933,1884
951,NIO,-0.131147633,-0.310257459,0.0,933,958,1891
952,ILMN,-0.138728761,-0.44086929,0.0,935,961,1896
953,LPL,-0.714363331,-0.080366042,0.051992553,960,938,1898
954,CUK,-0.577674136,-0.095819748,0.0,959,941,1900
955,CCL,-0.520081247,-0.106525865,0.0,958,945,1903
956,NEA,-0.392244409,-0.168459055,0.073260271,953,950,1903
957,RNG,-0.260767099,-0.25739584,0.0,947,957,1904
958,NCLH,-0.441786383,-0.114920762,0.0,956,948,1904
959,TEO,-0.491679368,-0.179262728,0.002938504,957,953,1910
960,KEP,-1.747402647,-0.171610531,0.003991992,962,951,1913
961,W,-0.38177573,-0.871352785,0.0,952,962,1914
